,name
557,number-of-aps-classified-by-number-of-licensed-securities-business-activities
558,actions-taken-by-cma-on-anti-money-laundering-and-counter-terrorist-financing
559,consolidated-balance-sheet-unaudited-for-the-years-2016-to-2018-aps-liabilities
560,aps-consolidated-income-statement-for-the-years-2016-2018-unaudited-sr-million
561,trademarks-2019
562,social-development-budget-2020
563,values-of-public-offer-funds-assets-under-management-in-equities-classified-geographically
564,individual-subscription-amounts-by-subscription-channel-before-returning-oversubscribed-amounts
565,number-of-applications-for-securities-offerings-and-corporate-actions-approved-by-cma
566,number-of-subscribers-to-public-offer-funds-by-type-of-investment
567,indicators-of-workforce-at-authorized-person-ap
568,values-of-public-offer-funds-assets-under-management-by-type-of-investment
569,non-oil-exports-by-product-category-2019
570,non-oil-exports-by-port-type-2019
571,2019-imports-by-product-category
572,news_for_the_month_of_december_2018
573,news_for_the_month_of_april_2018
574,news_for_the_month_of_august_2018
575,news_for_the_month_of_may_2018
576,news_for_the_month_of_october_2018
577,news_for_the_month_of_september_2018
578,news_for_the_month_of_february_2019
579,news_for_the_month_of_march_2018
580,graduaters_of_national_training_2018
581,primary_school_students_by_age_for_2017_-_2018
582,number_of_water_subscribers_by_region
583,list_of__withdrawals_medicines
584,list_of_clinical_trials_on_medical_devices
585,list_of_licensed_pharmaceutical_establishments
586,list_of_registered_veterinary_medicines_products_
587,hospital_operations_indicators_for_kfsh-rc-riyadh_for_2017
588,cal_education-_scholarship-_-_training_indicators_for_the_organization_hospitals_-__kfsh-rc_for_2017
589,beneficiaries_from_general_organization_for_social_insurance_-_statistics_for_2016_-_q3_
590,beneficiaries_from_general_organization_for_social_insurance_-_statistics_for_2016_-_q2_
591,beneficiaries_from_general_organization_for_social_insurance_-_statistics_for_2017_-_q1_
592,beneficiaries_from_general_organization_for_social_insurance_-_statistics_for_2017_-_q3_
593,beneficiaries_from_general_organization_for_social_insurance_-_statistics_for_2017_-_q4_
594,the_organization_csr_activities_-_kfsh-rc_for_2017
595,research_and_scientific_indicators_for_the_research_centre_-_kfsh-rc_for_2017
596,contributors_-_general_organization_for_social_insurance_statistics_for_2016_-_q3
597,contributors_-_general_organization_for_social_insurance_statistics_for_2016_-_q2
598,contributors_-_general_organization_for_social_insurance_statistics_for_2017_-_q1_
599,contributors_-_general_organization_for_social_insurance_statistics_for_2017_-_q2
600,establishment_distribution_-_gosi_statistics_for_2016_-_q1_
601,establishment_distribution_-_gosi_statistics_for_2016_-_q3
602,establishment_distribution_-_gosi_statistics_for_2016_-_q2
603,establishment_distribution_-_gosi_statistics_for_2016_-_q4
604,establishment_distribution_-_gosi_statistics_for_2017_-_q1_
605,establishment_distribution_-_gosi_statistics_for_2017_-_q3
606,establishment_distribution_-_gosi_statistics_for_2017_-_q4
607,establishment_distribution_-_gosi_statistics_for_2018_-_q1_
608,injuries_distribution_-_gosi_statistics_for_2016_-_q3_
609,injuries_distribution_-_gosi_statistics_for_2016_-_q2_
610,injuries_distribution_-_gosi_statistics_for_2016_-_q4
611,injuries_distribution_-_gosi_statistics_for_2017_-_q1_
612,injuries_distribution_-_gosi_statistics_for_2017_-_q3_
613,injuries_distribution_-_gosi_statistics_for_2018_-_q1_
614,2015
615,injuries_distribution_-_gosi_statistics_for_2017_-_q2_
616,municipal-purposes-2016-2019
617,development-budget-1439-1440
618,estimated_number_of_chicken-_by_administrative_regions_-trad-_-_spec--
619,list_of_licensed_pharmacies_to_sell_psychological_drugs
620,list_of_registered_vitamins
621,centers_and_institutes_of_national_training
622,graduates_according_to_training_units_2018
623,number-of-incoming-calls
624,value-and-number-of-local-bonds-offerings-classified-by-issuer-and-offer-type
625,values-percentages-of-ownership-classified-by-investor-type-main-market-first-h-2015-second-q
626,secondary_school_students_by_pending_status_for_2017_-_2018
627,high_school_students_by_pending_status_for_2017_-_2018
628,primary_school_students_by_pending_status_for_2017_-_2018
629,high_school_-_curriculum_system_students_by_pending_status_for_2017_-_2018
630,values-of-private-funds-assets-classified-by-type-of-investment-from-first-half-20
631,number-individual-portfolios-classified-gender-main-market
632,total-revenues-by-sector-main-market-from-first-quarter-2017-second-quarter-2019
633,net-income-by-sector-main-market-from-first-quarter-2017-second-quarter-2019
634,1439-1438-number-of-trainees
635,food
636,_-2019
637,stations-for-2018
638,securities-private-placements-from-frist-half-2013-second-quarter-2019
639,margin-lending-for-share-trading-from-first-half-2015-second-quarter-2019
640,offerings-values-of-sukuks-and-bonds-classified-by-subscribers-from
641,values-percentages-trades-classified-by-investors-according-to-their-behavior-main-market
642,food-products-pictures-from-saudi-food-drug-authority
643,list-of-the-licensed-food-warehouses-and-distribution-centers
644,list-of-the-licensed-pesticide-establishments
645,list-of-the-licensed-feed-establishments
646,list-of-the-licensed-drugs-and-cosmetics-warehouses
647,total-imports-value-by-port-type-2008-to-2018
648,total-exports-value-by-port-type-2008-to-2018
649,number-of-registered
650,number-of-declarations
651,occupancy-rate-average-price-for-accommodation-first-half-of-2019
652,middle-east-tourist-receipts-and-saudi-arabia-share
653,sum-of-international-tourist-receipts-worldwide-and-saudi-arabia-share-2004-2017
654,middle-east-tourist-arrivals-and-saudi-arabia-share-2004-2018
655,count-of-international-tourist-arrivals-worldwide-and-saudi-arabia-share-2004-2018
656,the-number-of-umrah-companies-and-institutions-1437-1440
657,saudi-pilgrims-companies
658,saudi-pilgrims-companies-statistics-from-1436-until-1440
659,hajj-transportation-companies
660,omrah-statistics
661,hajj-statistics-from-1436-until-1440
662,list-of-registered-nail-and-cuticle-products
663,list-of-the-expired-marketing-license-medical-device
664,list-of-licensed-medical-device
665,list-of-registered-oral-hygiene-products
666,list-of-the-registered-high-risk-medical-devices
667,list-of-countries-exporting-food-to-ksa
668,park-locations
669,ministry_of_commerce_and_investment_budget_2016-2019
670,list-of-the-announced-saudi-gulf-standards-projects
671,list-of-herbal-and-regular-medicines-proposed-to-registration-committee
672,human-medicines-list-under-registration
673,registered-human-medicines-list
674,messages-addressing-health-professionals
675,number-of-beneficiaries-of-financial-aid-welfare-agency
676,commercial_registers_for_establishments_2018
677,2018-2019
678,2012-2019
679,sector-2016-2019
680,region-and-purpose-2018-2019
681,primary_school_students_by_nationality__for_2017_-_2018
682,high_school_-_curriculum_system_students_by_nationality_for_2017_-_2018
683,secondary_school_students_by_nationality_for_2017_-_2018
684,_commercial_registers_for_companies_2018
685,issued_trademarks_2017-2018
686,issued_commercial_agencies_2017-2018
687,traffic-accident-statistics-as-of-1437-h
688,traffic-accident-statistics-as-of-1438-h
689,traffic-accident-statistics-as-of-1439-h
690,applicants_according_to_training_units_2018
691,trainees_according_to_training_units_2018_
692,trainees_according_to_specialization_2018
693,water_networks_statistics_for_2017
694,economic_indicators
695,studying-broad-2015-2018
696,1437-1440
697,2018
698,students-by-region-1437-1440
699,classes-by-region-1437-1440
700,level-agreement
701,minimum-relative-humidity-by-month-and-meteorological-station1999-a-d---in-percent----1999-2
702,spending-1439-1440
703,region-2018-2019
704,and-over---by-main-economic-activity-groups-and-actual-weekly-working-hours-groups-1432h---2011d
705,employees
706,cargo_unloaded
707,gross-domestic-product-by-kind-of-economic-activity-at-current-prices-2010-2
708,estimated-number-of-goats--by-administrative-regions-2
709,estimated-number-of-goats--by-administrative-regions-2012
710,estimated-number-of-goats--by-administrative-regions-2011
711,estimated-number-of-goats--by-administrative-region-2007
712,estimated-number-of-goats--by-administrative-region-2004
713,estimated-number-of-goats--by-administrative-region--trad----spec----1999
714,estimated_number_of_goats-_by_administrative_regions
715,estimated-number-of-chicken--by-administrative-regions--trad----spec---2012
716,estimated-number-of-chicken--by-administrative-regions--trad----spec---2010
717,estimated-number-of-chicken--by-administrative-regions--trad----spec---2005
718,estimated-number-of-chicken--by-administrative-regions--trad----spec----2
719,estimated-number-of-chicken--by-administrative-region--trad----spec---2009
720,estimated-number-of-chicken--by-administrative-region--trad----spec---2007
721,estimated-number-of-chicken--by-administrative-region--trad----spec---2004
722,estimated-number-of-chicken--by-administrative-region--trad----spec---2003
723,estimated-number-of-sheep--by-administrative-regions--trad----spec---2012
724,estimated-number-of-sheep--by-administrative-region--trad----spec---2009
725,estimated-number-of-sheep--by-administrative-region--trad----spec---2007
726,estimated-number-of-sheep--by-administrative-region--trad----spec---2006
727,estimated-number-of-sheep--by-administrative-region--trad----spec---2004
728,estimated-number-of-sheep--by-administrative-region--trad----spec---2002
729,estimated_number_of_sheep-_by_administrative_regions_-trad-_-_spec--
730,estimated-number-of-cows--by-administrative-regions--traditional---specialized--2012
731,estimated-number-of-cows--by-administrative-regions--traditional---specialized--
732,estimated-number-of-cows--by-administrative-region--trad----spec---2009
733,estimated-number-of-cows--by-administrative-region--trad----spec---2007
734,estimated-number-of-cows--by-administrative-region--trad----spec---2002
735,estimated_number_of_cows-_by_administrative_regions_-traditional_-_specialized-
736,means-of-communications-in-the-gcc
737,means-of-communications-in-the-gcc-2012
738,means-of-communications-in-the-gcc-2010
739,means-of-communications-in-the-gcc-2009
740,means-of-communications-in-the-gcc-2008
741,means-of-communications-in-the-gcc-2007
742,means-of-communications-in-the-gcc-2005
743,means-of-communications-in-the-gcc-2004
744,means-of-communications-in-the-gcc-2003
745,means-of-communications-in-the-gcc-2002
746,means-of-communications-in-the-gcc---2001
747,occupied-house-hold-houses-by-house-type-in-administrative-areas-2002
748,occupied-house-hold-houses-by-house-type-in-administrative-area-1999
749,occupied-house-hold-houses-by-house-type-and-water-source-in-and-administrative-area-1999
750,occupied-house-hold-houses-by-house-type-and-type-of-possession-1999
751,occupied-house-hold-houses-by-house-type-and-type-of-possession-in-administrative-area-1999
752,occupied-house-hold-houses-by-house-type-and-source-of-drinking-water2000a-d--2001_0
753,occupied-house-hold-houses-by-house-type-and-source-of-drinking-water2000a-d--2001
754,occupied-house-hold-houses-by-house-type-and-source-of-drinking-water-in-administrative-areas-2002
755,occupied-house-hold-houses-by-house-type-and-construction-material-2003
756,occupied-house-hold-houses-by-house-type-and-construction-material-2002
757,occupied-house-hold-houses-by-house-type-and-construction-material-1999
758,occupied-house-hold-houses-by-house-type-and-construction-material-in-administrative-areas-2003
759,occupied-house-hold-houses-by-house-type-and-construction-material-in-administrative-areas-2002
760,occupied-house-hold-houses-by-house-type-and-construction-material-2000a-d--2001_0
761,occupied-house-hold-houses-by-house-type--and-type--of-possession-in-administrative-areas-2002
762,hold-houses-and-number-of-families-and-persons-by-water-source-in-and-administrative-area-1999
763,hold-houses-and-number-of-families-and-persons-by-type-of-house-in---administrative-areas-2002
764,house-hold-houses-and-number-of-families-and-persons-by-house-type-in-and-administrative-area-1999
765,hold-houses-and-number-of-families-and-persons--by-type-of-possession-in-administrative-areas-2003
766,hold-houses-and-number-of-families-and-persons--by-type-of-possession-in-administrative-areas-2002
767,houses-and-number-of-families-and-persons--by-construction--material--in-administrative-areas-2003
768,houses-and-number-of-families-and-persons--by-construction--material--in-administrative-areas-2002
769,houses-and-number-of-families--and-persons-by-construction-material-in-and-administrative-area-1999
770,occupied-house-hold-house-by-house-type-and-type-of-possession2000a-d--2001
771,occupied-house-hold-house-by-house-type-and-type-of-possession-2003
772,occupied-house-hold-house-by-house-type-and-type-of-possession-2002
773,with-saudi-househlods---no--of-households---individuals-by-adm--area---type-of-housing-unit-2008
774,with-saudi-househlods---no--of-households---individuals-by-adm--area---tenure-of-housing-2007
775,with-saudi-househlods---no--of-households---individuals-by-adm--area---source-of-water-supply-2009
776,with-saudi-househlods---no--of-households---individuals-by-adm--area---source-of-water-supply-2008
777,with-saudi-househlods---households---individuals-by-adm--area---tenure-of-housing-unit-2006
778,with-saudi-househlods---households---individuals-by-adm--area---source-of-water-supply-2006
779,with-saudi-househlods---households---individuals-by-adm--area---source-of-electricity-2009
780,with-saudi-househlods---households---individuals-by-adm--area---source-of-electricity-2008
781,-occupied-with-househlods---no--of-households---individuals-by-adm--area---type-of-housing-2009
782,-occupied-with-househlods---no--of-households---individuals-by-adm--area---type-of-housing-2007
783,units--occupied-with-househlods---households---individuals-by-adm--area---type-of-housing-unit-2006
784,houses-occupied-by-families-by-house-type-in-administrative-areas2000a-d-2004
785,houses-occupied-by-families-by-house-type-and-type-of-possession2000a-d--2005
